,ObjectID,GlobalID,consent,genero,bairro,bairro_outro,is_fisher,arte,arte_outra,arte_princip,familia_pesc,switch,familia_groupos,familia_artes_count,prod,prod_outra,prod_count,prod_list,prod_ordered,CreationDate,Creator,EditDate,Editor,Apontamentos,ccp,x,y,gleaner,fisher
153,154,8c544e6e-e2e6-4b5a-a240-84d14d14aa53,sim,mulher,matsavane_ii,,sim,rec,,rec,nao,,,0,68_nhanguedwa,,1,68_nhanguedwa,68_nhanguedwa,9/28/2022 5:33:23 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793907,-23.66848677,yes,no
154,155,47fd3cc2-55c1-4281-b7c4-4a11e00956c8,sim,homen,matsavane_ii,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,50_dzindrolo,8_tendre,2_mavionho",,4,"56_mavandzi,50_dzindrolo,8_tendre,2_mavionho","56_mavandzi,2_mavionho,8_tendre,50_dzindrolo",9/28/2022 5:33:23 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793209,-23.66848064,no,yes
155,156,2e49b6a9-c3eb-4303-a0d0-0f197150846d,sim,mulher,matsavane_i,,sim,"tarrafa,rec",,"tarrafa,rec",nao,,,0,"56_mavandzi,78_togoma,68_nhanguedwa",,3,"56_mavandzi,78_togoma,68_nhanguedwa","56_mavandzi,78_togoma,68_nhanguedwa",9/28/2022 5:33:24 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793146,-23.66849989,yes,no
156,157,6add3107-ca85-41dd-be3f-dfd8eba3403c,sim,homen,cocane,,sim,giola,,giola,sim,,mulheres_adultos,1,"52_gihologo,68_nhanguedwa",,2,"52_gihologo,68_nhanguedwa","52_gihologo,68_nhanguedwa",9/28/2022 5:33:25 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34792873,-23.66849957,no,yes
157,158,94c9f795-ad50-444d-a3e9-f22c5248e830,sim,mulher,matsavane_i,,sim,rec,,rec,nao,,,0,"68_nhanguedwa,64_mahutu",,2,"68_nhanguedwa,64_mahutu","64_mahutu,68_nhanguedwa",9/28/2022 5:33:26 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.3479358,-23.66848669,yes,no
158,159,311133ad-557d-498f-9ac2-70b81a60df57,sim,homen,matsavane_i,,sim,gamboa,,gamboa,nao,,,0,"56_mavandzi,52_gihologo,8_tendre,1_mihili,4_dzipata,5_dzipata",,6,"56_mavandzi,52_gihologo,8_tendre,1_mihili,4_dzipata,5_dzipata","56_mavandzi,52_gihologo,8_tendre,1_mihili,4_dzipata,5_dzipata",9/28/2022 5:33:27 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34792866,-23.66847108,no,yes
159,160,7482317e-d2aa-40c9-91a1-bb3cad377aeb,sim,homen,matsavane_i,,sim,gamboa,,gamboa,sim,,,0,"50_dzindrolo,56_mavandzi,10_tsava,7_carapo_tara,8_tendre,32_xereua",,6,"50_dzindrolo,56_mavandzi,10_tsava,7_carapo_tara,8_tendre,32_xereua","7_carapo_tara,56_mavandzi,10_tsava,32_xereua,50_dzindrolo,8_tendre",9/28/2022 5:33:29 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.34793063,-23.66848389,no,yes
160,161,51942b0f-7006-4a8c-99b6-a1d225887868,sim,homen,cocane,,sim,rede_arrasto,,rede_arrasto,nao,,,0,"1_mihili,9_tsongua,35_likerere,21_mbabe,24_nhabugue,54_honho,55_gudua,56_mavandzi,53_masaba",,9,"1_mihili,9_tsongua,35_likerere,21_mbabe,24_nhabugue,54_honho,55_gudua,56_mavandzi,53_masaba","21_mbabe,9_tsongua,24_nhabugue,35_likerere,54_honho,55_gudua,53_masaba,1_mihili,56_mavandzi",9/28/2022 5:33:30 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35195275,-23.66285682,no,yes
161,162,20aef21d-3fa1-4beb-863e-f41a53060f26,sim,homen,cocane,,sim,rede_arrasto,,rede_arrasto,sim,,homens_adultos,1,"54_honho,21_mbabe,9_tsongua,7_carapo_tara,14_tsakanhani,53_masaba,20_gitongwe,50_dzindrolo",,8,"54_honho,21_mbabe,9_tsongua,7_carapo_tara,14_tsakanhani,53_masaba,20_gitongwe,50_dzindrolo","54_honho,53_masaba,20_gitongwe,7_carapo_tara,50_dzindrolo,21_mbabe,9_tsongua,14_tsakanhani",9/28/2022 5:33:31 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35193702,-23.66285383,no,yes
162,163,8ebb7dc1-9b80-427d-9dcd-aeb45e7eb7a7,sim,homen,cocane,,sim,rede_arrasto,,rede_arrasto,sim,,mulheres_adultos,1,"54_honho,53_masaba,20_gitongwe,10_tsava,7_carapo_tara,21_mbabe,9_tsongua,35_likerere,55_gudua",,9,"54_honho,53_masaba,20_gitongwe,10_tsava,7_carapo_tara,21_mbabe,9_tsongua,35_likerere,55_gudua","54_honho,55_gudua,53_masaba,20_gitongwe,21_mbabe,10_tsava,7_carapo_tara,35_likerere,9_tsongua",9/28/2022 5:33:32 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.3519508,-23.66282302,no,yes
163,164,cf2dea7c-ea53-4efe-b684-2cdfefe5bbb4,sim,mulher,cocane,,sim,"rec,tarrafa",,"rec,tarrafa",sim,,"homens_adultos,meninos",2,"64_mahutu,68_nhanguedwa,50_dzindrolo,51_gingave,56_mavandzi",,5,"64_mahutu,68_nhanguedwa,50_dzindrolo,51_gingave,56_mavandzi","56_mavandzi,50_dzindrolo,64_mahutu,68_nhanguedwa,51_gingave",9/28/2022 5:33:33 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35192271,-23.66283738,yes,no
164,165,b718d80b-6177-4d57-888a-00c6e30275ed,sim,mulher,cocane,,sim,rec,,rec,nao,,,0,"68_nhanguedwa,78_togoma,73_nhatogue,64_mahutu",,4,"68_nhanguedwa,78_togoma,73_nhatogue,64_mahutu","68_nhanguedwa,64_mahutu,78_togoma,73_nhatogue",9/28/2022 5:33:34 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,0.0,0.0,yes,no
165,166,eb96cb4b-929d-41d8-a0fc-4e6318f44aba,sim,mulher,cocane,,sim,rec,,rec,sim,,homens_adultos,1,"10_tsava,4_dzipata,1_mihili,8_tendre,3_salani,2_mavionho,12_xereua,28_nharongue,64_mahutu",,9,"10_tsava,4_dzipata,1_mihili,8_tendre,3_salani,2_mavionho,12_xereua,28_nharongue,64_mahutu","10_tsava,28_nharongue,1_mihili,12_xereua,2_mavionho,3_salani,4_dzipata,8_tendre,64_mahutu",9/28/2022 5:33:36 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.3519315199988,-23.6628521599992,yes,no
166,167,d919b648-c2b9-4043-bd52-7ff37fa6c62e,sim,homen,cocane,,sim,rede_arrasto,,rede_arrasto,sim,,"homens_adultos,mulheres_adultos,meninos",3,"1_mihili,7_carapo_tara,19_mifiti,10_tsava,3_salani,50_dzindrolo,56_mavandzi,54_honho,21_mbabe",,9,"1_mihili,7_carapo_tara,19_mifiti,10_tsava,3_salani,50_dzindrolo,56_mavandzi,54_honho,21_mbabe","56_mavandzi,54_honho,7_carapo_tara,1_mihili,50_dzindrolo,10_tsava,21_mbabe,19_mifiti,3_salani",9/28/2022 5:33:38 PM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,morrumbene,35.35315463,-23.66355906,no,yes
167,168,592fca30-009a-4a1f-9b14-c451d702659d,sim,homen,sahane,,sim,linha,,linha,sim,,homens_adultos,1,"1_mihili,5_dzipata",,2,"1_mihili,5_dzipata","1_mihili,5_dzipata",9/29/2022 9:53:22 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37223001,-23.76838804,no,yes
168,169,41bc4ed5-01f9-4d9d-944e-4757ffaf839e,sim,homen,sahane,,sim,linha,,linha,nao,,,0,"1_mihili,9_tsongua,21_mbabe,6_sigulula",,4,"1_mihili,9_tsongua,21_mbabe,6_sigulula","1_mihili,9_tsongua,21_mbabe,6_sigulula",10/1/2022 4:39:12 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37220686,-23.76839354,no,yes
169,170,4bca484d-3f40-4767-8d71-82ba2c18cd59,sim,homen,sahane,,sim,linha,,linha,sim,,homens_adultos,1,"2_mavionho,1_mihili,5_dzipata,6_sigulula,9_tsongua,17_sololo",,6,"2_mavionho,1_mihili,5_dzipata,6_sigulula,9_tsongua,17_sololo","1_mihili,6_sigulula,9_tsongua,2_mavionho,5_dzipata,17_sololo",10/1/2022 4:39:15 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37374798,-23.7639726,no,yes
170,171,f5c87dc1-d3b1-4807-9f41-e668ec90fc8e,sim,homen,sahane,,sim,gamboa,,gamboa,nao,,,0,"26_kolokolo,20_gitongwe,32_xereua,28_nharongue,54_honho,55_gudua,50_dzindrolo,52_gihologo,53_masaba",,9,"26_kolokolo,20_gitongwe,32_xereua,28_nharongue,54_honho,55_gudua,50_dzindrolo,52_gihologo,53_masaba","26_kolokolo,28_nharongue,20_gitongwe,32_xereua,54_honho,55_gudua,53_masaba,52_gihologo,50_dzindrolo",10/1/2022 4:39:16 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37371445,-23.76399936,no,yes
171,172,cdcad78b-663f-4c95-920d-5ed499393f05,sim,homen,sahane,,sim,giola,,giola,nao,,,0,50_dzindrolo,,1,50_dzindrolo,,10/1/2022 4:39:17 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37360691,-23.7646819,no,yes
172,173,cae42a5a-63d7-4dde-a77b-8829d6a49bc1,sim,mulher,sahane,,sim,rec,,rec,nao,,,0,"50_dzindrolo,69_simbatsani,63_nhamunhe",,3,"50_dzindrolo,69_simbatsani,63_nhamunhe","50_dzindrolo,63_nhamunhe,69_simbatsani",10/1/2022 4:39:18 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37318227,-23.76447191,yes,no
173,174,818d3cf5-d701-4b66-8fd1-dfb41ef39f20,sim,mulher,sahane,,sim,rec,,rec,nao,,,0,"50_dzindrolo,6_sigulula,1_mihili",,3,"50_dzindrolo,6_sigulula,1_mihili","50_dzindrolo,1_mihili,6_sigulula",10/1/2022 4:39:20 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37159576,-23.77074065,yes,no
174,175,05564ff4-f2d2-4114-86fe-ebfdd642321a,sim,mulher,sahane,,sim,rec,,rec,nao,,,0,"69_simbatsani,60_matewo,66_mahoma_sikuilivita",,3,"69_simbatsani,60_matewo,66_mahoma_sikuilivita","69_simbatsani,66_mahoma_sikuilivita,60_matewo",10/1/2022 4:39:21 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,2nd lugar mahoma/siquulivita EDIT,sahane,35.37100261,-23.77119305,yes,no
175,176,b2b24fab-b5d4-4417-a41d-ce7431ae9ed6,sim,mulher,sahane,,sim,rec,,rec,nao,,,0,"50_dzindrolo,77_tsanga,nhatsogorodzuana,69_simbatsani",nhatsogorodzuana,4,"50_dzindrolo,77_tsanga,nhatsogorodzuana,69_simbatsani","69_simbatsani,50_dzindrolo,77_tsanga,nhatsogorodzuana",10/1/2022 4:39:22 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37097975,-23.77119169,yes,no
176,177,329bcdd3-e2ce-4ff6-bd7e-308f984916d8,sim,homen,nhamaxaxa,,sim,"rede_arrasto,rec",,"rede_arrasto,rec",nao,,,0,"7_carapo_tara,11_sardinha_mboweni,50_dzindrolo,63_nhamunhe,71_nhasastani,69_simbatsani,5_dzipata,28_nharongue,19_mifiti",,9,"7_carapo_tara,11_sardinha_mboweni,50_dzindrolo,63_nhamunhe,71_nhasastani,69_simbatsani,5_dzipata,28_nharongue,19_mifiti","7_carapo_tara,11_sardinha_mboweni,19_mifiti,28_nharongue,50_dzindrolo,5_dzipata,63_nhamunhe,71_nhasastani,69_simbatsani",10/1/2022 4:39:23 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,nhamaxaxa,35.37049433,-23.77175087,no,yes
177,178,b0b54b08-f417-4bc3-aab7-a022038b4369,sim,homen,sahane,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"24_nhabugue,8_tendre,50_dzindrolo,52_gihologo",,4,"24_nhabugue,8_tendre,50_dzindrolo,52_gihologo","24_nhabugue,8_tendre,52_gihologo,50_dzindrolo",10/1/2022 4:39:25 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37065232,-23.77335436,no,yes
178,179,c31de7d3-9e44-4023-8003-a50d9bcb7db1,sim,mulher,sahane,,sim,rec,,rec,sim,,mulheres_adultos,1,"50_dzindrolo,63_nhamunhe,60_matewo",,3,"50_dzindrolo,63_nhamunhe,60_matewo","50_dzindrolo,63_nhamunhe,60_matewo",10/1/2022 4:39:26 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,sahane,35.37058341,-23.77348632,yes,no
179,180,fc5133d1-e895-495a-ac21-bfa412630616,sim,homen,nhamaxaxa,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"1_mihili,2_mavionho,11_sardinha_mboweni,30_kuku,16_tsogola",,5,"1_mihili,2_mavionho,11_sardinha_mboweni,30_kuku,16_tsogola","1_mihili,11_sardinha_mboweni,16_tsogola,2_mavionho,30_kuku",10/1/2022 4:39:28 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,nhamaxaxa,35.35206918,-23.80138939,no,yes
180,181,0f4f5bc2-ede2-49de-b33b-2517a37fef71,sim,homen,nhamaxaxa,,sim,rede_arrasto,,rede_arrasto,nao,,,0,"11_sardinha_mboweni,7_carapo_tara,14_tsakanhani,32_xereua",,4,"11_sardinha_mboweni,7_carapo_tara,14_tsakanhani,32_xereua","11_sardinha_mboweni,14_tsakanhani,7_carapo_tara,32_xereua",10/1/2022 4:39:29 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,2 senhoras guevam,nhamaxaxa,35.35206758,-23.80138803,no,yes
181,182,638b1657-9727-4feb-a5d5-4879f8258fea,sim,homen,nhamaxaxa,,sim,linha,,linha,nao,,,0,"1_mihili,6_sigulula,2_mavionho",,3,"1_mihili,6_sigulula,2_mavionho","6_sigulula,1_mihili,2_mavionho",10/1/2022 4:39:30 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,nhamaxaxa,35.35207178,-23.80137588,no,yes
182,183,7570900a-d4dc-46f6-bf02-454253c28372,sim,homen,chamane,,sim,linha,,linha,sim,,meninas,1,"56_mavandzi,3_salani,2_mavionho,1_mihili,5_dzipata,8_tendre,32_xereua",,7,"56_mavandzi,3_salani,2_mavionho,1_mihili,5_dzipata,8_tendre,32_xereua","3_salani,2_mavionho,1_mihili,56_mavandzi,5_dzipata,8_tendre,32_xereua",10/1/2022 4:39:31 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.4606601399988,-23.8858690299992,no,yes
183,184,aac1faa5-91ba-49d8-8854-6115c7fb4a8e,sim,mulher,salela,,sim,"tarrafa,rede_emalhar",,"tarrafa,rede_emalhar",sim,,homens_adultos,1,"56_mavandzi,3_salani,4_dzipata,5_dzipata,2_mavionho,32_xereua",,6,"56_mavandzi,3_salani,4_dzipata,5_dzipata,2_mavionho,32_xereua","56_mavandzi,3_salani,2_mavionho,4_dzipata,5_dzipata,32_xereua",10/1/2022 4:39:33 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.46547592,-23.88568341,no,yes
184,185,6f645b38-d692-43b0-9c2a-953c7abba5c7,sim,mulher,salela,,sim,"rec,rede_emalhar",,"rec,rede_emalhar",nao,,,0,"50_dzindrolo,78_togoma,84_mwahaha,63_nhamunhe,71_nhasastani,60_matewo,72_nhamuele,56_mavandzi,52_gihologo",mwahaha ,9,"50_dzindrolo,78_togoma,84_mwahaha,63_nhamunhe,71_nhasastani,60_matewo,72_nhamuele,56_mavandzi,52_gihologo","50_dzindrolo,84_mwahaha,52_gihologo,78_togoma,56_mavandzi,60_matewo,72_nhamuele,63_nhamunhe,71_nhasastani",10/1/2022 4:39:34 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47059391,-23.88488421,no,yes
185,186,eaba2ab0-02e0-432a-85d4-80842d5e4325,sim,homen,salela,,sim,"rec,tarrafa",,"rec,tarrafa",nao,,,0,"63_nhamunhe,78_togoma,71_nhasastani,84_mwahaha,60_matewo,72_nhamuele,56_mavandzi",mwahaha,7,"63_nhamunhe,78_togoma,71_nhasastani,84_mwahaha,60_matewo,72_nhamuele,56_mavandzi","63_nhamunhe,78_togoma,71_nhasastani,84_mwahaha,60_matewo,72_nhamuele,56_mavandzi",10/1/2022 4:39:36 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,0.0,0.0,yes,no
186,187,72d131d1-c763-451e-9fd0-87107fc37ed4,sim,mulher,machavenga,,sim,rec,,rec,nao,,,0,"78_togoma,72_nhamuele,63_nhamunhe,60_matewo,51_gingave,71_nhasastani",,6,"78_togoma,72_nhamuele,63_nhamunhe,60_matewo,51_gingave,71_nhasastani","78_togoma,72_nhamuele,60_matewo,51_gingave,71_nhasastani,63_nhamunhe",10/1/2022 4:39:37 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47060728,-23.88487093,yes,no
187,188,6d0595fb-120f-4e79-afaa-f03f979f7c05,sim,mulher,machavenga,,sim,"rec,tarrafa",,"tarrafa,rec",sim,,meninos,1,"50_dzindrolo,56_mavandzi,51_gingave,58_mitifa,75_nvuma,78_togoma,52_gihologo,60_matewo,76_marengue",,9,"50_dzindrolo,56_mavandzi,51_gingave,58_mitifa,75_nvuma,78_togoma,52_gihologo,60_matewo,76_marengue","56_mavandzi,50_dzindrolo,78_togoma,52_gihologo,60_matewo,51_gingave,76_marengue,75_nvuma,58_mitifa",10/1/2022 4:39:38 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47058958,-23.88490508,yes,no
188,189,5bfd136a-4b5e-4d1d-8996-86383111289e,sim,mulher,salela,,sim,"rec,tarrafa",,"rec,tarrafa",nao,,,0,"50_dzindrolo,60_matewo,75_nvuma,56_mavandzi,72_nhamuele,51_gingave,58_mitifa",,7,"50_dzindrolo,60_matewo,75_nvuma,56_mavandzi,72_nhamuele,51_gingave,58_mitifa","50_dzindrolo,60_matewo,75_nvuma,56_mavandzi,72_nhamuele,58_mitifa,51_gingave",10/1/2022 4:39:40 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47058137,-23.88486865,yes,no
189,190,e42e38ff-11fb-41b4-9e39-efebe7dd8ffe,sim,mulher,salela,,sim,"rec,tarrafa",,"rec,tarrafa",nao,,,0,"50_dzindrolo,51_gingave,58_mitifa,68_nhanguedwa,76_marengue,78_togoma,outra,60_matewo,56_mavandzi",namabongue,9,"50_dzindrolo,51_gingave,58_mitifa,68_nhanguedwa,76_marengue,78_togoma,outra,60_matewo,56_mavandzi","50_dzindrolo,60_matewo,78_togoma,51_gingave,56_mavandzi,76_marengue,68_nhanguedwa,58_mitifa,outra",10/1/2022 4:39:41 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47059466,-23.88486318,yes,no
190,191,3f237ce9-4a90-46bd-9289-4d5c1839a787,sim,mulher,salela,,sim,rec,,rec,nao,,,0,"50_dzindrolo,60_matewo,78_togoma,75_nvuma,51_gingave",,5,"50_dzindrolo,60_matewo,78_togoma,75_nvuma,51_gingave","50_dzindrolo,51_gingave,60_matewo,78_togoma,75_nvuma",10/1/2022 4:39:43 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47060947,-23.88485842,yes,no
191,192,9f635006-43df-49dc-9368-6112f858bfe9,sim,mulher,salela,,sim,rec,,rec,nao,,,0,"50_dzindrolo,60_matewo,75_nvuma,78_togoma,51_gingave",,5,"50_dzindrolo,60_matewo,75_nvuma,78_togoma,51_gingave","50_dzindrolo,51_gingave,60_matewo,78_togoma,75_nvuma",10/1/2022 4:39:44 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.4705916,-23.88485306,yes,no
192,193,4bbea92e-7e9a-4fc2-a696-7761944bee8c,sim,mulher,salela,,sim,"rec,tarrafa",,"rec,tarrafa",sim,,meninos,1,"50_dzindrolo,78_togoma,56_mavandzi,84_mwahaha,60_matewo,1_mihili,3_salani",mwahaha,7,"50_dzindrolo,78_togoma,56_mavandzi,84_mwahaha,60_matewo,1_mihili,3_salani","56_mavandzi,78_togoma,60_matewo,84_mwahaha,50_dzindrolo,1_mihili,3_salani",10/1/2022 4:39:45 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.47060057,-23.88486087,yes,no
193,194,b4605876-c152-435e-a00c-7e77f1ccbdd2,sim,homen,salela,,sim,rede_emalhar,,rede_emalhar,nao,,,0,"21_mbabe,3_salani,2_mavionho,1_mihili,16_tsogola,8_tendre,32_xereua,9_tsongua,28_nharongue",,9,"21_mbabe,3_salani,2_mavionho,1_mihili,16_tsogola,8_tendre,32_xereua,9_tsongua,28_nharongue","28_nharongue,3_salani,2_mavionho,16_tsogola,32_xereua,1_mihili,9_tsongua,21_mbabe,8_tendre",10/1/2022 4:39:46 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,0.0,0.0,no,yes
194,195,e74ad26a-a877-4f8c-88b4-51997b6639bb,sim,homen,salela,,sim,"rede_emalhar,rec",,"rede_emalhar,rec",nao,,,0,"2_mavionho,3_salani,8_tendre,4_dzipata,5_dzipata,21_mbabe,32_xereua,30_kuku,55_gudua,50_dzindrolo",,10,"2_mavionho,3_salani,8_tendre,4_dzipata,5_dzipata,21_mbabe,32_xereua,30_kuku,55_gudua,50_dzindrolo","3_salani,32_xereua,4_dzipata,5_dzipata,2_mavionho,21_mbabe,30_kuku,50_dzindrolo,8_tendre,55_gudua",10/1/2022 4:39:47 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,chamane,35.46899377,-23.89284031,no,yes
195,196,58012a23-8d22-490d-be5e-7eff03a4417b,sim,homen,guidzivane,,sim,gamboa,,gamboa,sim,,mulheres_adultos,1,"56_mavandzi,50_dzindrolo,2_mavionho,3_salani,6_sigulula,4_dzipata,5_dzipata,1_mihili,21_mbabe",,9,"56_mavandzi,50_dzindrolo,2_mavionho,3_salani,6_sigulula,4_dzipata,5_dzipata,1_mihili,21_mbabe","3_salani,1_mihili,56_mavandzi,21_mbabe,50_dzindrolo,2_mavionho,6_sigulula,4_dzipata,5_dzipata",10/3/2022 10:16:52 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39956772,-23.83834677,no,yes
196,197,5bdd638f-cb9c-4b29-b748-c65cd11835bf,sim,homen,guidzivane,,sim,gamboa,,gamboa,sim,,mulheres_adultos,1,"1_mihili,7_carapo_tara,2_mavionho,3_salani,6_sigulula,50_dzindrolo",,6,"1_mihili,7_carapo_tara,2_mavionho,3_salani,6_sigulula,50_dzindrolo","1_mihili,3_salani,6_sigulula,2_mavionho,50_dzindrolo,7_carapo_tara",10/3/2022 10:16:54 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39956736,-23.83832756,no,yes
197,198,119bc8f8-ce3b-4c6d-ad28-62196e5e93bd,sim,homen,guidzivane,,sim,gamboa,,gamboa,sim,,mulheres_adultos,1,"1_mihili,3_salani,6_sigulula,11_sardinha_mboweni,5_dzipata,50_dzindrolo,56_mavandzi,2_mavionho,7_carapo_tara",,9,"1_mihili,3_salani,6_sigulula,11_sardinha_mboweni,5_dzipata,50_dzindrolo,56_mavandzi,2_mavionho,7_carapo_tara","1_mihili,3_salani,6_sigulula,2_mavionho,50_dzindrolo,11_sardinha_mboweni,7_carapo_tara,56_mavandzi,5_dzipata",10/3/2022 10:16:56 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39957118,-23.83831722,no,yes
198,199,67400fd1-53ad-431b-9c2b-02dc1550c8a7,sim,mulher,guidzivane,,sim,"tarrafa,rec",,"tarrafa,rec",sim,,"homens_adultos,meninas",2,"50_dzindrolo,56_mavandzi,1_mihili,2_mavionho,5_dzipata",,5,"50_dzindrolo,56_mavandzi,1_mihili,2_mavionho,5_dzipata","56_mavandzi,50_dzindrolo,5_dzipata,1_mihili,2_mavionho",10/3/2022 10:16:58 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39956865,-23.83834345,yes,no
199,200,9dc29797-05cb-4485-8b6d-140cbaa9ba24,sim,mulher,guidzivane,,sim,tarrafa,,tarrafa,sim,,"homens_adultos,meninos",2,"56_mavandzi,1_mihili,12_xereua,3_salani",,4,"56_mavandzi,1_mihili,12_xereua,3_salani","56_mavandzi,1_mihili,12_xereua,3_salani",10/3/2022 10:17:00 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39958983,-23.83834348,no,yes
200,201,91010139-6ad0-4dd1-86de-6f2fda1016b7,sim,homen,guidzivane,,sim,gamboa,,gamboa,sim,,mulheres_adultos,1,"2_mavionho,3_salani,1_mihili,6_sigulula,12_xereua,56_mavandzi",,6,"2_mavionho,3_salani,1_mihili,6_sigulula,12_xereua,56_mavandzi","3_salani,6_sigulula,2_mavionho,1_mihili,56_mavandzi,12_xereua",10/3/2022 10:17:01 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39958214,-23.83832869,no,yes
201,202,6b5b2da5-3f56-40df-afa3-4fddd20656c7,sim,homen,guidzivane,,sim,giola,,giola,sim,,mulheres_adultos,1,"20_gitongwe,24_nhabugue,47_ngee,35_likerere,9_tsongua,21_mbabe,30_kuku",,7,"20_gitongwe,24_nhabugue,47_ngee,35_likerere,9_tsongua,21_mbabe,30_kuku","47_ngee,20_gitongwe,24_nhabugue,21_mbabe,35_likerere,9_tsongua,30_kuku",10/3/2022 10:17:03 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,mucucune,35.39957091,-23.83833283,no,yes
202,203,f4c232f8-7b97-4efe-9681-927af2f26639,sim,homen,marrambone,,sim,linha,,linha,sim,,mulheres_adultos,1,"1_mihili,6_sigulula,9_tsongua,3_salani,50_dzindrolo,78_togoma",,6,"1_mihili,6_sigulula,9_tsongua,3_salani,50_dzindrolo,78_togoma","1_mihili,3_salani,9_tsongua,6_sigulula,50_dzindrolo,78_togoma",10/3/2022 10:17:05 AM,rthoms_wri,10/16/2022 10:52:56 AM,rthoms_wri,,marrambone,35.40183756,-23.82813437,no,yes
